name,trial,cam,event,outcome,raw_answers,tongue_contact,water_drop_stable,water_spilled,outcome_classification,justification
K_R2_2025-01-14_1,10,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought the paw to its mouth, and licked the water off its paw without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.7s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""A water drop forms on the spout. The mouse lifts its right paw from the resting surface and moves it towards the water drop.""
    },
    {
      ""time_range"": ""1.7s - 2.1s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, and the entire volume of the drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.1s - 2.8s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth area.""
    },
    {
      ""time_range"": ""2.8s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought the paw to its mouth, and licked the water off its paw without any visible spillage."
K_R2_2025-01-14_1,11,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and made direct tongue-to-paw contact to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.4s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""A water drop forms on the spout. The mouse lifts its right paw from the resting surface and moves it towards the drop.""
    },
    {
      ""time_range"": ""1.4s - 1.8s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, and the entire volume of the drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.8s - 2.2s"",
      ""event_classification"": ""Paw retracts to mouth"",
      ""event_description"": ""The mouse brings its right paw, now holding the water, directly to its mouth area.""
    },
    {
      ""time_range"": ""2.2s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and made direct tongue-to-paw contact to consume the water."
K_R2_2025-01-14_1,12,camB,No_reward,nd,,,,,,
K_R2_2025-01-14_1,13,camB,Reward,,"{
  ""tongue_contact"": false,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 0,
  ""outcome_classification"": ""Failed"",
  ""justification"": ""The mouse extended its tongue but its right paw never moved from its resting position to make contact with the water drop. Therefore, no water was retrieved or consumed."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.5s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop is dispensed from the spout on the left and remains stable at its tip.""
    },
    {
      ""time_range"": ""1.8s - 4.5s"",
      ""event_classification"": ""Tongue extends repeatedly"",
      ""event_description"": ""The mouse extends its tongue multiple times towards the right side of its mouth, but it does not reach the spout.""
    },
    {
      ""time_range"": ""0.0s - 4.5s"",
      ""event_classification"": ""No right paw movement"",
      ""event_description"": ""The mouse's right paw remains stationary on the surface and makes no attempt to reach for the water spout.""
    }
  ]
}",False,True,False,Failed,"The mouse extended its tongue but its right paw never moved from its resting position to make contact with the water drop. Therefore, no water was retrieved or consumed."
K_R2_2025-01-14_1,14,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked its paw clean. No water was visibly spilled during the process."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.8s - 2.2s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw and makes contact with the water drop. The entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.2s - 3.2s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water drop, directly to its mouth.""
    },
    {
      ""time_range"": ""3.2s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked its paw clean. No water was visibly spilled during the process."
K_R2_2025-01-14_1,15,camB,No_reward,nd,,,,,,
K_R2_2025-01-14_1,16,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse's right paw successfully captured the entire water drop from the spout, brought it to its mouth without any visible spillage, and its tongue made contact with the paw to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""0.9s - 1.5s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop is dispensed from the spout and remains stably attached.""
    },
    {
      ""time_range"": ""1.8s - 2.2s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw, moves it towards the spout, and makes contact with the water drop, capturing the entire volume.""
    },
    {
      ""time_range"": ""2.2s - 2.8s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse retracts its right paw, now holding the water, towards its mouth.""
    },
    {
      ""time_range"": ""2.8s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes direct contact with its right paw to consume the water.""
    }
  ]
}",True,True,False,Successful,"The mouse's right paw successfully captured the entire water drop from the spout, brought it to its mouth without any visible spillage, and its tongue made contact with the paw to consume the water."
K_R2_2025-01-14_1,17,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and licked its paw to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""00:01s - 00:02s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""00:02s - 00:02s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse lifts its right paw and makes contact with the water drop. The entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""00:02s - 00:03s"",
      ""event_classification"": ""Paw brings water to mouth"",
      ""event_description"": ""The mouse brings its right paw, carrying the water, directly to its mouth.""
    },
    {
      ""time_range"": ""00:03s - 00:04s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without any visible spillage, and licked its paw to consume the water."
K_R2_2025-01-14_1,18,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout and brought it to its mouth. The tongue was then used to lick the paw, consuming the entire drop without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.0s - 1.8s"",
      ""event_classification"": ""Paw collects water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.8s - 2.5s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water drop, directly to its mouth.""
    },
    {
      ""time_range"": ""2.5s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and repeatedly licks the water from its paw, consuming the entire drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout and brought it to its mouth. The tongue was then used to lick the paw, consuming the entire drop without any visible spillage."
K_R2_2025-01-14_1,19,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without spilling, and its tongue was observed making direct contact with the paw to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.2s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""A water drop forms on the spout. The mouse lifts its right paw and makes contact with the drop, which adheres entirely to the paw.""
    },
    {
      ""time_range"": ""1.2s - 1.8s"",
      ""event_classification"": ""Paw brings water to mouth"",
      ""event_description"": ""The mouse retracts its right paw, carrying the full water drop, towards its mouth area.""
    },
    {
      ""time_range"": ""1.8s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its right paw, consuming the water drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth without spilling, and its tongue was observed making direct contact with the paw to consume the water."
K_R2_2025-01-14_1,20,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout. The paw was then brought to the mouth, and the tongue was observed licking the paw, consuming the water without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.2s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.9s - 2.1s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it towards the water drop.""
    },
    {
      ""time_range"": ""2.1s - 2.3s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The right paw makes contact with the water drop, and the entire volume of the drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.3s - 2.6s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""2.6s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue is extended and makes repeated contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout. The paw was then brought to the mouth, and the tongue was observed licking the paw, consuming the water without any visible spillage."
K_R2_2025-01-14_1,21,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse's right paw made contact with the entire water drop, successfully transferring it from the spout. The paw was then brought to the mouth, and the tongue was observed licking the paw, consuming the entire drop with no visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.8s - 1.1s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and remains stable on the spout.""
    },
    {
      ""time_range"": ""1.1s - 1.4s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw lifts and makes contact with the water drop, transferring the entire drop to the paw.""
    },
    {
      ""time_range"": ""1.4s - 1.9s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, towards its mouth.""
    },
    {
      ""time_range"": ""1.9s - 4.2s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse's right paw made contact with the entire water drop, successfully transferring it from the spout. The paw was then brought to the mouth, and the tongue was observed licking the paw, consuming the entire drop with no visible spillage."
K_R2_2025-01-14_1,22,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse's right paw made full contact with the water drop, transferred the entire drop to its mouth without any visible spillage, and the tongue was observed licking the paw to consume the water."",
  ""timeline"": [
    {
      ""time_range"": ""0.9s - 1.5s"",
      ""event_classification"": ""Water drop dispensed"",
      ""event_description"": ""A single water drop forms and remains stable at the tip of the spout.""
    },
    {
      ""time_range"": ""1.5s - 2.0s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it directly towards the water drop on the spout.""
    },
    {
      ""time_range"": ""2.0s - 2.2s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, and the entire volume of the drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.2s - 2.8s"",
      ""event_classification"": ""Paw retracts to mouth"",
      ""event_description"": ""The mouse brings its right paw, carrying the water, directly to its mouth area.""
    },
    {
      ""time_range"": ""2.8s - 4.2s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse repeatedly extends its tongue to lick the water from its right paw.""
    }
  ]
}",True,True,False,Successful,"The mouse's right paw made full contact with the water drop, transferred the entire drop to its mouth without any visible spillage, and the tongue was observed licking the paw to consume the water."
K_R2_2025-01-14_1,23,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully collected the entire water drop with its right paw, brought the paw to its mouth, and consumed the water by licking the paw. No spillage was observed during the process."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.1s - 1.8s"",
      ""event_classification"": ""Paw contacts water"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and makes contact with the water drop. The entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.9s - 2.5s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse retracts its right paw, now holding the water, and brings it directly to its mouth.""
    },
    {
      ""time_range"": ""2.6s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes repeated contact with its right paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully collected the entire water drop with its right paw, brought the paw to its mouth, and consumed the water by licking the paw. No spillage was observed during the process."
