name,trial,cam,event,outcome,raw_answers,tongue_contact,water_drop_stable,water_spilled,outcome_classification,justification
FS_L2_2024-07-31_1,10,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth, and the tongue was observed making direct contact with the paw to consume the water. No spillage was observed."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.2s"",
      ""event_classification"": ""Water drop forms"",
      ""event_description"": ""A single water drop forms at the tip of the spout and remains stable.""
    },
    {
      ""time_range"": ""1.2s - 1.8s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw and makes contact with the water drop. The entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.8s - 2.5s"",
      ""event_classification"": ""Paw brings water to mouth"",
      ""event_description"": ""The mouse retracts its paw towards its mouth.""
    },
    {
      ""time_range"": ""2.5s - 3.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes clear contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth, and the tongue was observed making direct contact with the paw to consume the water. No spillage was observed."
FS_L2_2024-07-31_1,11,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout. The paw was then brought to the mouth, and the tongue licked the paw, consuming the entire visible portion of the water without any spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.5s - 1.2s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A single water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.2s - 1.5s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse's right paw lifts from the surface, makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.5s - 2.0s"",
      ""event_classification"": ""Paw brought to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
    },
    {
      ""time_range"": ""2.0s - 2.2s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse's tongue extends and makes contact with the paw, consuming the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout. The paw was then brought to the mouth, and the tongue licked the paw, consuming the entire visible portion of the water without any spillage."
FS_L2_2024-07-31_1,12,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked its paw, consuming the entire drop without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.2s"",
      ""event_classification"": ""Water drop presented"",
      ""event_description"": ""A single water drop forms at the tip of the spout and remains fully attached.""
    },
    {
      ""time_range"": ""1.2s - 2.1s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, moves it towards the spout, and makes contact with the water drop, collecting the entire volume onto its paw.""
    },
    {
      ""time_range"": ""2.1s - 4.0s"",
      ""event_classification"": ""Water consumed from paw"",
      ""event_description"": ""The mouse brings its paw holding the water to its mouth and extends its tongue, making direct contact to lick and consume the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked its paw, consuming the entire drop without any visible spillage."
FS_L2_2024-07-31_1,13,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw clean without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and remains stable on the tip of the spout.""
    },
    {
      ""time_range"": ""1.0s - 2.0s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""2.0s - 4.0s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse brings the paw to its mouth and extends its tongue to lick the water from the paw, consuming the entire drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked the paw clean without any visible spillage."
FS_L2_2024-07-31_1,14,camB,Reward,,"{
  ""tongue_contact"": false,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 0,
  ""outcome_classification"": ""Failed"",
  ""justification"": ""The mouse made no observable attempt to reach for the water drop with its paw, resulting in zero consumption."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms at the tip of the spout and remains stable.""
    },
    {
      ""time_range"": ""1.0s - 4.0s"",
      ""event_classification"": ""No movement observed"",
      ""event_description"": ""The mouse remains still, and its right paw does not move from its resting position. No attempt is made to interact with the water drop.""
    }
  ]
}",False,True,False,Failed,"The mouse made no observable attempt to reach for the water drop with its paw, resulting in zero consumption."
FS_L2_2024-07-31_1,15,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 95,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the vast majority of the water drop from the spout, brought it directly to its mouth, and licked its paw to consume the water without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 0.8s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and remains stable at the tip of the metal spout. The mouse's paws are at rest.""
    },
    {
      ""time_range"": ""0.8s - 1.2s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The mouse lifts its right paw, makes contact with the water drop, and collects the majority of it onto its paw.""
    },
    {
      ""time_range"": ""1.2s - 1.8s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its water-covered right paw towards its mouth.""
    },
    {
      ""time_range"": ""1.8s - 3.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse holds its paw to its mouth and extends its tongue, making repeated contact with the paw to lick the water.""
    },
    {
      ""time_range"": ""3.5s - 4.5s"",
      ""event_classification"": ""Paw moves away"",
      ""event_description"": ""After licking, the mouse moves its paw away from its mouth and returns it to a resting position.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the vast majority of the water drop from the spout, brought it directly to its mouth, and licked its paw to consume the water without any visible spillage."
FS_L2_2024-07-31_1,16,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and consumed it completely without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.1s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""A water drop is stable on the spout. The mouse lifts its right paw and moves it towards the spout.""
    },
    {
      ""time_range"": ""1.1s - 1.8s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, and the entire drop adheres to the paw's surface.""
    },
    {
      ""time_range"": ""1.8s - 2.9s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse retracts its right paw, carrying the intact water drop, towards its mouth.""
    },
    {
      ""time_range"": ""2.9s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with the water drop on its paw, consuming the entire drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and consumed it completely without any visible spillage."
FS_L2_2024-07-31_1,17,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked its paw to consume the water without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.2s"",
      ""event_classification"": ""Water drop formation"",
      ""event_description"": ""A water drop forms and remains stable at the tip of the spout.""
    },
    {
      ""time_range"": ""1.2s - 1.6s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""The mouse lifts its right paw from the resting surface and moves it directly towards the water drop on the spout.""
    },
    {
      ""time_range"": ""1.6s - 1.9s"",
      ""event_classification"": ""Paw contacts water drop"",
      ""event_description"": ""The mouse's right paw makes contact with the water drop, and the entire drop adheres to the paw.""
    },
    {
      ""time_range"": ""1.9s - 2.3s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse retracts its right paw, now holding the water, and brings it directly to its mouth.""
    },
    {
      ""time_range"": ""2.3s - 4.2s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue multiple times, making clear contact with its paw to lick and consume the water.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout, brought it to its mouth, and licked its paw to consume the water without any visible spillage."
FS_L2_2024-07-31_1,18,camB,No_reward,nd,,,,,,
FS_L2_2024-07-31_1,19,camB,Reward,,"{
    ""tongue_contact"": true,
    ""water_drop_stable"": true,
    ""water_spilled"": false,
    ""percentage_consumed"": 100,
    ""outcome_classification"": ""Successful"",
    ""justification"": ""The mouse successfully retrieved the entire water drop with its right paw, brought it to its mouth without any visible spillage, and was observed licking the paw to consume the water."",
    ""timeline"": [
        {
            ""time_range"": ""0.0s - 1.2s"",
            ""event_classification"": ""Water drop formation"",
            ""event_description"": ""A single water drop forms at the tip of the spout and remains fully attached.""
        },
        {
            ""time_range"": ""1.2s - 2.1s"",
            ""event_classification"": ""Paw contacts water drop"",
            ""event_description"": ""The mouse lifts its right paw, making contact with the water drop. The entire drop transfers from the spout to the paw.""
        },
        {
            ""time_range"": ""2.1s - 3.0s"",
            ""event_classification"": ""Paw moves to mouth"",
            ""event_description"": ""The mouse brings its right paw, holding the water, directly to its mouth.""
        },
        {
            ""time_range"": ""3.0s - 4.5s"",
            ""event_classification"": ""Tongue licks paw"",
            ""event_description"": ""The mouse's mouth is open, and its tongue makes contact with the paw to consume the water.""
        }
    ]
}",True,True,False,Successful,"The mouse successfully retrieved the entire water drop with its right paw, brought it to its mouth without any visible spillage, and was observed licking the paw to consume the water."
FS_L2_2024-07-31_1,20,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": true,
  ""percentage_consumed"": 95,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the water drop from the spout, brought the paw to its mouth, and licked nearly the entire drop from its paw."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.2s"",
      ""event_classification"": ""Paw reaches for water"",
      ""event_description"": ""A water drop forms on the spout. The mouse lifts its right paw from the resting surface and moves it towards the drop.""
    },
    {
      ""time_range"": ""1.2s - 2.0s"",
      ""event_classification"": ""Paw retrieves water drop"",
      ""event_description"": ""The right paw makes contact with the water drop, which detaches from the spout and adheres to the paw. A very small amount of water appears to be lost during this transfer.""
    },
    {
      ""time_range"": ""2.0s - 3.0s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water drop, directly underneath its mouth.""
    },
    {
      ""time_range"": ""3.0s - 4.5s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue and makes repeated contact with its paw, consuming the water. The water drop is visibly gone from the paw by the end of the action.""
    }
  ]
}",True,True,True,Successful,"The mouse successfully used its right paw to retrieve the water drop from the spout, brought the paw to its mouth, and licked nearly the entire drop from its paw."
FS_L2_2024-07-31_1,21,camB,Reward,,"{
  ""tongue_contact"": true,
  ""water_drop_stable"": true,
  ""water_spilled"": false,
  ""percentage_consumed"": 100,
  ""outcome_classification"": ""Successful"",
  ""justification"": ""The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth, and its tongue made full contact, consuming the entire drop without any visible spillage."",
  ""timeline"": [
    {
      ""time_range"": ""0.0s - 1.0s"",
      ""event_classification"": ""Paw reaches for spout"",
      ""event_description"": ""A water drop forms on the spout. The mouse lifts its right paw from the resting position and moves it towards the spout.""
    },
    {
      ""time_range"": ""1.1s - 1.8s"",
      ""event_classification"": ""Paw retrieves water"",
      ""event_description"": ""The right paw makes contact with the water drop, and the entire drop adheres to the paw. The paw is then retracted from the spout.""
    },
    {
      ""time_range"": ""1.9s - 2.5s"",
      ""event_classification"": ""Paw moves to mouth"",
      ""event_description"": ""The mouse brings its right paw, holding the water drop, directly underneath its open mouth.""
    },
    {
      ""time_range"": ""2.6s - 3.8s"",
      ""event_classification"": ""Tongue licks paw"",
      ""event_description"": ""The mouse extends its tongue, making full contact with the paw and engulfing the entire water drop.""
    }
  ]
}",True,True,False,Successful,"The mouse successfully used its right paw to retrieve the entire water drop from the spout. It then brought the paw to its mouth, and its tongue made full contact, consuming the entire drop without any visible spillage."
